date,method,confidence,train_start,train_end,loss,var,es,breach
2023-02-02,Gaussian,0.95,2022-01-25,2023-02-01,-0.0002902849026231004,0.011423842100791037,0.014327097756848508,False
2023-02-03,Historical,0.95,2022-01-26,2023-02-02,0.008903304970740026,0.010884563288814235,0.01372555650419061,False
2023-02-03,Gaussian,0.95,2022-01-26,2023-02-02,0.008903304970740026,0.011422596157890352,0.014325861479067028,False
2023-02-06,Historical,0.95,2022-01-27,2023-02-03,0.005231156882109175,0.010884563288814235,0.01372555650419061,False
2023-02-06,Gaussian,0.95,2022-01-27,2023-02-03,0.005231156882109175,0.011480494300360362,0.014392324603448711,False
2023-02-07,Historical,0.95,2022-01-28,2023-02-06,-0.003727737142295825,0.010884563288814235,0.01372555650419061,False
2023-02-07,Gaussian,0.95,2022-01-28,2023-02-06,-0.003727737142295825,0.011511269251070716,0.014426305110386586,False
2023-02-08,Historical,0.95,2022-01-31,2023-02-07,0.0005777435042760501,0.010884563288814235,0.01372555650419061,False
2023-02-08,Gaussian,0.95,2022-01-31,2023-02-07,0.0005777435042760501,0.011510701562691522,0.014426331601064749,False
2023-02-09,Historical,0.95,2022-02-01,2023-02-08,0.00448503466809795,0.010884563288814235,0.01372555650419061,False
2023-02-09,Gaussian,0.95,2022-02-01,2023-02-08,0.00448503466809795,0.01151956050697466,0.014430608979359438,False
2023-02-10,Historical,0.95,2022-02-02,2023-02-09,0.0010874015537313,0.010884563288814235,0.01372555650419061,False
2023-02-10,Gaussian,0.95,2022-02-02,2023-02-09,0.0010874015537313,0.011554825080255179,0.01446623307240406,False
2023-02-13,Historical,0.95,2022-02-03,2023-02-10,-0.0042508658277475506,0.010884563288814235,0.01372555650419061,False
2023-02-13,Gaussian,0.95,2022-02-03,2023-02-10,-0.0042508658277475506,0.011566915574396205,0.014474863703369917,False
2023-02-14,Historical,0.95,2022-02-04,2023-02-13,0.0008153923364711749,0.010884563288814235,0.01372555650419061,False
2023-02-14,Gaussian,0.95,2022-02-04,2023-02-13,0.0008153923364711749,0.011481311400689262,0.014381288926828896,False
2023-02-15,Historical,0.95,2022-02-07,2023-02-14,0.0011674026850051252,0.010884563288814235,0.01372555650419061,False
2023-02-15,Gaussian,0.95,2022-02-07,2023-02-14,0.0011674026850051252,0.011482052352522875,0.014382055738453909,False
2023-02-16,Historical,0.95,2022-02-08,2023-02-15,0.004021876309693025,0.010884563288814235,0.01372555650419061,False
2023-02-16,Gaussian,0.95,2022-02-08,2023-02-15,0.004021876309693025,0.011494668969518817,0.014393752639968522,False
